# File: electricity_water_coef_HK_direct_seawater.csv
# Title: average electricity water coeffcient by China provinces
# Units: m^3/GJ
# Source: original GCAM water-electricity workbooks. Many values from Macknick et al and IEAGHG. Estimated with ChatGPT investigation (based on related HK report. Core assumption including 1 HK thermal power plants use direct/once-through seawater cooling where cooling is needed. 2 Freshwater withdrawal and freshwater consumption for cooling are set to 0. 3 OCGT peak units are air-cooled and set to 0. 4 PV/wind follow original GCAM-China non-thermal coefficients.)
# Description: Calculate the average value by combining the proportion of cooling types in Hong Kong
# Column types: ccccncnc
# ----------
region,supplysector,subsector,technology,year,minicam.energy.input,coefficient,market.name
HK,subpeak generation,coal,coal_subpeak_conv pul,2021,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2021,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2021,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2025,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2025,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2025,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2030,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2030,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2030,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2035,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2035,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2035,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2040,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2040,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2040,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2045,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2045,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2045,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2050,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2050,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2050,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2055,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2055,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2055,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2060,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2060,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2060,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2065,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2065,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2065,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2070,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2070,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2070,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2075,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2075,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2075,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2080,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2080,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2080,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2085,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2085,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2085,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2090,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2090,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2090,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2095,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2095,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2095,water_td_elec_W,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2100,seawater,38.222143986,China
HK,subpeak generation,coal,coal_subpeak_conv pul,2100,water_td_elec_C,0,HK
HK,subpeak generation,coal,coal_subpeak_conv pul,2100,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,1975,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,1975,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,1975,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,1990,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,1990,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,1990,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2005,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2005,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2005,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2010,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2010,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2010,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2015,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2015,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2015,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2021,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2021,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2021,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2025,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2025,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2025,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2030,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2030,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2030,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2035,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2035,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2035,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2040,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2040,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2040,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2045,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2045,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2045,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2050,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2050,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2050,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2055,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2055,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2055,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2060,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2060,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2060,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2065,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2065,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2065,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2070,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2070,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2070,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2075,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2075,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2075,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2080,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2080,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2080,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2085,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2085,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2085,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2090,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2090,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2090,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2095,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2095,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2095,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2100,seawater,11.966107251,China
HK,subpeak generation,gas,gas_subpeak_CC,2100,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC,2100,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,1975,seawater,14.89978457,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,1975,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,1975,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,1990,seawater,14.89978457,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,1990,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,1990,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2005,seawater,14.89978457,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2005,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2005,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2010,seawater,14.89978457,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2010,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2010,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2015,seawater,12.96148357,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2015,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2015,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2021,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2021,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2021,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2025,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2025,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2025,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2030,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2030,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2030,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2035,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2035,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2035,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2040,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2040,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2040,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2045,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2045,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2045,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2050,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2050,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2050,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2055,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2055,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2055,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2060,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2060,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2060,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2065,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2065,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2065,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2070,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2070,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2070,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2075,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2075,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2075,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2080,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2080,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2080,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2085,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2085,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2085,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2090,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2090,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2090,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2095,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2095,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2095,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2100,seawater,13.11318105,China
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2100,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_CC_CCS,2100,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,1975,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,1975,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,1975,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,1990,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,1990,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,1990,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2005,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2005,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2005,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2010,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2010,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2010,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2015,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2015,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2015,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2021,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2021,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2021,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2025,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2025,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2025,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2030,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2030,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2030,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2035,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2035,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2035,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2040,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2040,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2040,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2045,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2045,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2045,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2050,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2050,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2050,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2055,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2055,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2055,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2060,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2060,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2060,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2065,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2065,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2065,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2070,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2070,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2070,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2075,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2075,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2075,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2080,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2080,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2080,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2085,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2085,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2085,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2090,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2090,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2090,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2095,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2095,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2095,water_td_elec_W,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2100,seawater,0,China
HK,subpeak generation,gas,gas_subpeak_steam/CT,2100,water_td_elec_C,0,HK
HK,subpeak generation,gas,gas_subpeak_steam/CT,2100,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,1975,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,1975,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,1990,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,1990,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2005,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2005,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2010,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2010,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2015,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2015,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2021,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2021,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2025,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2025,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2030,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2030,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2035,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2035,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2040,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2040,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2045,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2045,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2050,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2050,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2055,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2055,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2060,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2060,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2065,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2065,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2070,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2070,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2075,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2075,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2080,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2080,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2085,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2085,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2090,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2090,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2095,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2095,water_td_elec_W,0,HK
HK,subpeak generation,hydro,hydro_subpeak,2100,water_td_elec_C,4.722222222,HK
HK,subpeak generation,hydro,hydro_subpeak,2100,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,1975,seawater,35.040656285,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,1975,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,1975,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,1990,seawater,35.040656285,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,1990,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,1990,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2005,seawater,35.040656285,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2005,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2005,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2010,seawater,35.040656285,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2010,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2010,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2015,seawater,30.48224547,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2015,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2015,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2021,seawater,30.839000915,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2021,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2021,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2025,seawater,30.839000915,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2025,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2025,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2030,seawater,30.839000915,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2030,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2030,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2035,seawater,30.839000915,China
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2035,water_td_elec_C,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2035,water_td_elec_W,0,HK
HK,subpeak generation,refined liquids,refined liquids_subpeak_CC,2040,seawater,30.839000915,China
